time, ball_x, ball_y, lever_angle
2.704813427925109863e+02, 3.060000000000000000e+02, 5.890000000000000000e+02, 7.995353303386023569e-01
2.705133018493652344e+02, 3.050000000000000000e+02, 5.890000000000000000e+02, 8.011061266653972668e-01
2.705454998016357422e+02, 3.060000000000000000e+02, 5.890000000000000000e+02, 7.995353303386023569e-01
2.705770497322082520e+02, 3.070000000000000000e+02, 5.880000000000000000e+02, 7.995353303386023569e-01
2.706094868183135986e+02, 3.060000000000000000e+02, 5.880000000000000000e+02, 7.995353303386023569e-01
2.706415107250213623e+02, 3.070000000000000000e+02, 5.890000000000000000e+02, 7.995353303386023569e-01
2.706735978126525879e+02, 3.070000000000000000e+02, 5.880000000000000000e+02, 8.011061266653972668e-01
2.707055857181549072e+02, 3.070000000000000000e+02, 5.880000000000000000e+02, 7.995353303386023569e-01
2.707373318672180176e+02, 3.060000000000000000e+02, 5.880000000000000000e+02, 7.995353303386023569e-01
2.707692496776580811e+02, 3.060000000000000000e+02, 5.880000000000000000e+02, 7.995353303386023569e-01
2.708012607097625732e+02, 3.060000000000000000e+02, 5.880000000000000000e+02, 7.995353303386023569e-01
2.708332347869873047e+02, 3.070000000000000000e+02, 5.880000000000000000e+02, 8.011061266653972668e-01
2.708657438755035400e+02, 3.070000000000000000e+02, 5.880000000000000000e+02, 7.995353303386023569e-01
2.708973166942596436e+02, 3.070000000000000000e+02, 5.880000000000000000e+02, 7.995353303386023569e-01
2.709296777248382568e+02, 3.060000000000000000e+02, 5.880000000000000000e+02, 8.011061266653972668e-01
2.709614536762237549e+02, 3.060000000000000000e+02, 5.880000000000000000e+02, 7.995353303386023569e-01
2.709935708045959473e+02, 3.060000000000000000e+02, 5.880000000000000000e+02, 7.995353303386023569e-01
2.710256199836730957e+02, 3.070000000000000000e+02, 5.880000000000000000e+02, 7.995353303386023569e-01
2.710577828884124756e+02, 3.070000000000000000e+02, 5.880000000000000000e+02, 8.011061266653972668e-01
2.710897228717803955e+02, 3.070000000000000000e+02, 5.880000000000000000e+02, 7.995353303386023569e-01
2.711214647293090820e+02, 3.060000000000000000e+02, 5.880000000000000000e+02, 7.995353303386023569e-01
2.711534867286682129e+02, 3.070000000000000000e+02, 5.880000000000000000e+02, 7.995353303386023569e-01
2.711858890056610107e+02, 3.060000000000000000e+02, 5.880000000000000000e+02, 8.011061266653972668e-01
2.712179729938507080e+02, 3.060000000000000000e+02, 5.880000000000000000e+02, 8.058185156457819964e-01
2.712492170333862305e+02, 3.070000000000000000e+02, 5.880000000000000000e+02, 8.513716091228339389e-01
2.712815418243408203e+02, 3.070000000000000000e+02, 5.880000000000000000e+02, 8.765043503515523859e-01
2.713134279251098633e+02, 3.130000000000000000e+02, 5.980000000000000000e+02, 8.827875356587319144e-01
2.713452558517456055e+02, 3.210000000000000000e+02, 6.090000000000000000e+02, 8.843583319855267133e-01
2.713775386810302734e+02, 3.220000000000000000e+02, 6.100000000000000000e+02, 8.843583319855267133e-01
2.714091918468475342e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 8.827875356587319144e-01
2.714411237239837646e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 8.843583319855267133e-01
2.714737288951873779e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 8.843583319855267133e-01
2.715054178237915039e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 8.827875356587319144e-01
2.715376307964324951e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 8.843583319855267133e-01
2.715692749023437500e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 8.843583319855267133e-01
2.716014778614044189e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 8.843583319855267133e-01
2.716334838867187500e+02, 3.230000000000000000e+02, 6.110000000000000000e+02, 8.827875356587319144e-01
2.716654007434844971e+02, 3.220000000000000000e+02, 6.100000000000000000e+02, 8.843583319855267133e-01
2.716974477767944336e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 8.827875356587319144e-01
2.717293467521667480e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 8.843583319855267133e-01
2.717616457939147949e+02, 3.230000000000000000e+02, 6.110000000000000000e+02, 8.843583319855267133e-01
2.717933886051177979e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 8.827875356587319144e-01
2.718256008625030518e+02, 3.230000000000000000e+02, 6.110000000000000000e+02, 8.827875356587319144e-01
2.718575198650360107e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 8.843583319855267133e-01
2.718892927169799805e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 8.843583319855267133e-01
2.719214148521423340e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 8.843583319855267133e-01
2.719531908035278320e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 8.843583319855267133e-01
2.719856698513031006e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 8.827875356587319144e-01
2.720178208351135254e+02, 3.230000000000000000e+02, 6.110000000000000000e+02, 8.749335540247574761e-01
2.720493907928466797e+02, 3.230000000000000000e+02, 6.110000000000000000e+02, 7.791149780902686395e-01
2.720814387798309326e+02, 3.220000000000000000e+02, 6.110000000000000000e+02, 7.304202919596269883e-01
2.721135387420654297e+02, 2.950000000000000000e+02, 5.680000000000000000e+02, 7.209955139988575290e-01
2.721453318595886230e+02, 2.800000000000000000e+02, 5.360000000000000000e+02, 7.178539213452677092e-01
2.721771960258483887e+02, 2.800000000000000000e+02, 5.360000000000000000e+02, 7.178539213452677092e-01
2.722093839645385742e+02, 2.910000000000000000e+02, 5.600000000000000000e+02, 7.178539213452677092e-01
2.722413566112518311e+02, 2.900000000000000000e+02, 5.610000000000000000e+02, 7.194247176720626191e-01
2.722732169628143311e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.178539213452677092e-01
2.723053586483001709e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.178539213452677092e-01
2.723374629020690918e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.194247176720626191e-01
2.723690476417541504e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.178539213452677092e-01
2.724014358520507812e+02, 2.900000000000000000e+02, 5.610000000000000000e+02, 7.178539213452677092e-01
2.724334299564361572e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.178539213452677092e-01
2.724656057357788086e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.178539213452677092e-01
2.724972867965698242e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.178539213452677092e-01
2.725293357372283936e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.178539213452677092e-01
2.725615370273590088e+02, 2.900000000000000000e+02, 5.600000000000000000e+02, 7.178539213452677092e-01
2.725932538509368896e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.178539213452677092e-01
2.726254026889801025e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.178539213452677092e-01
2.726572968959808350e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.178539213452677092e-01
2.726892769336700439e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.178539213452677092e-01
2.727217388153076172e+02, 2.920000000000000000e+02, 5.620000000000000000e+02, 7.178539213452677092e-01
2.727530288696289062e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.178539213452677092e-01
2.727855527400970459e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.178539213452677092e-01
2.728181729316711426e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.288494956328320784e-01
2.728492779731750488e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 9.094910732142450493e-01
2.728811986446380615e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 1.107411410390402029e+00
2.729137337207794189e+02, 3.010000000000000000e+02, 5.800000000000000000e+02, 1.173384856115787800e+00
2.729456136226654053e+02, 3.270000000000000000e+02, 6.180000000000000000e+02, 1.181238837749762238e+00
2.729772028923034668e+02, 3.720000000000000000e+02, 6.600000000000000000e+02, 1.178097245096172418e+00
2.730093607902526855e+02, 3.970000000000000000e+02, 6.710000000000000000e+02, 1.178097245096172418e+00
2.730414259433746338e+02, 4.010000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.730729627609252930e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.731056549549102783e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.731372787952423096e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.731695177555084229e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.732013688087463379e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.732332208156585693e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.732654876708984375e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.732972657680511475e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.733293676376342773e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.733608498573303223e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.733929908275604248e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.734253008365631104e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.734572868347167969e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.734893448352813721e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.735214059352874756e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.735532598495483398e+02, 4.030000000000000000e+02, 6.740000000000000000e+02, 1.178097245096172418e+00
2.735851027965545654e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.178097245096172418e+00
2.736177737712860107e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.176526448769377620e+00
2.736495087146759033e+02, 4.030000000000000000e+02, 6.740000000000000000e+02, 1.134114947945915386e+00
2.736812968254089355e+02, 4.030000000000000000e+02, 6.730000000000000000e+02, 1.112123799370786648e+00
2.737134778499603271e+02, 3.850000000000000000e+02, 6.660000000000000000e+02, 1.105840614063607008e+00
2.737449598312377930e+02, 3.820000000000000000e+02, 6.650000000000000000e+02, 1.104269817736812209e+00
2.737773938179016113e+02, 3.810000000000000000e+02, 6.640000000000000000e+02, 1.105840614063607008e+00
2.738094336986541748e+02, 3.800000000000000000e+02, 6.640000000000000000e+02, 1.104269817736812209e+00
2.738412506580352783e+02, 3.810000000000000000e+02, 6.640000000000000000e+02, 1.105840614063607008e+00
2.738730459213256836e+02, 3.810000000000000000e+02, 6.640000000000000000e+02, 1.104269817736812209e+00
2.739054288864135742e+02, 3.800000000000000000e+02, 6.640000000000000000e+02, 1.104269817736812209e+00
2.739374728202819824e+02, 3.810000000000000000e+02, 6.640000000000000000e+02, 1.104269817736812209e+00
2.739694378376007080e+02, 3.800000000000000000e+02, 6.640000000000000000e+02, 1.104269817736812209e+00
2.740013298988342285e+02, 3.800000000000000000e+02, 6.640000000000000000e+02, 1.104269817736812209e+00
2.740332019329071045e+02, 3.810000000000000000e+02, 6.640000000000000000e+02, 1.105840614063607008e+00
2.740649569034576416e+02, 3.800000000000000000e+02, 6.640000000000000000e+02, 1.104269817736812209e+00
2.740972168445587158e+02, 3.800000000000000000e+02, 6.640000000000000000e+02, 1.105840614063607008e+00
2.741291787624359131e+02, 3.810000000000000000e+02, 6.640000000000000000e+02, 1.104269817736812209e+00
2.741602768898010254e+02, 3.810000000000000000e+02, 6.640000000000000000e+02, 1.104269817736812209e+00
2.741934247016906738e+02, 3.810000000000000000e+02, 6.640000000000000000e+02, 1.104269817736812209e+00
2.742253189086914062e+02, 3.800000000000000000e+02, 6.640000000000000000e+02, 1.104269817736812209e+00
2.742571587562561035e+02, 3.810000000000000000e+02, 6.640000000000000000e+02, 1.105840614063607008e+00
2.742891776561737061e+02, 3.810000000000000000e+02, 6.640000000000000000e+02, 1.104269817736812209e+00
2.743210628032684326e+02, 3.810000000000000000e+02, 6.640000000000000000e+02, 1.104269817736812209e+00
2.743531646728515625e+02, 3.810000000000000000e+02, 6.640000000000000000e+02, 1.104269817736812209e+00
2.743850097656250000e+02, 3.800000000000000000e+02, 6.640000000000000000e+02, 1.105840614063607008e+00
2.744176487922668457e+02, 3.810000000000000000e+02, 6.640000000000000000e+02, 1.099557428756427591e+00
2.744491257667541504e+02, 3.800000000000000000e+02, 6.640000000000000000e+02, 9.723229262860410005e-01
2.744812498092651367e+02, 3.790000000000000000e+02, 6.640000000000000000e+02, 8.984954989266807912e-01
2.745135149955749512e+02, 3.280000000000000000e+02, 6.210000000000000000e+02, 8.859291283123216232e-01
2.745452158451080322e+02, 3.010000000000000000e+02, 5.790000000000000000e+02, 8.827875356587319144e-01
2.745772616863250732e+02, 2.930000000000000000e+02, 5.650000000000000000e+02, 8.827875356587319144e-01
2.746093797683715820e+02, 2.990000000000000000e+02, 5.760000000000000000e+02, 8.827875356587319144e-01
2.746413037776947021e+02, 3.200000000000000000e+02, 6.090000000000000000e+02, 8.827875356587319144e-01
2.746733477115631104e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.747051827907562256e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.747370560169219971e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.747698028087615967e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.748009808063507080e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.748334898948669434e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.748653688430786133e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.748973677158355713e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.843583319855267133e-01
2.749291639328002930e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.749610517024993896e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.749932258129119873e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.750250837802886963e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.750574169158935547e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.750894088745117188e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.751216127872467041e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.843583319855267133e-01
2.751531069278717041e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.751858377456665039e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.752174248695373535e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.752492699623107910e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.752809579372406006e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.753135597705841064e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.753452768325805664e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.843583319855267133e-01
2.753774938583374023e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.754091157913208008e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.754415040016174316e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.754729866981506348e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.755055868625640869e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.755372169017791748e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.755690696239471436e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.756011557579040527e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.756332967281341553e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.756653187274932861e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.756972708702087402e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.757293057441711426e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.757610576152801514e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.757931599617004395e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.758250989913940430e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.758571088314056396e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.758888897895812988e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.759211215972900391e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.759530818462371826e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.759853088855743408e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 8.827875356587319144e-01
2.760178098678588867e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.969247025998858813e-01
2.760491456985473633e+02, 3.230000000000000000e+02, 6.130000000000000000e+02, 1.083849465488478492e+00
2.760808978080749512e+02, 3.250000000000000000e+02, 6.140000000000000000e+02, 1.222079542246429451e+00
2.761129457950592041e+02, 3.350000000000000000e+02, 6.280000000000000000e+02, 1.244070690821558189e+00
2.761460497379302979e+02, 3.600000000000000000e+02, 6.540000000000000000e+02, 1.242499894494763168e+00
2.761774747371673584e+02, 4.040000000000000000e+02, 6.730000000000000000e+02, 1.242499894494763168e+00
2.762093229293823242e+02, 4.070000000000000000e+02, 6.740000000000000000e+02, 1.242499894494763168e+00
2.762415099143981934e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.242499894494763168e+00
2.762731697559356689e+02, 4.130000000000000000e+02, 6.760000000000000000e+02, 1.242499894494763168e+00
2.763052396774291992e+02, 4.130000000000000000e+02, 6.770000000000000000e+02, 1.242499894494763168e+00
2.763371977806091309e+02, 4.120000000000000000e+02, 6.770000000000000000e+02, 1.242499894494763168e+00
2.763693540096282959e+02, 4.130000000000000000e+02, 6.760000000000000000e+02, 1.242499894494763168e+00
2.764014987945556641e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.242499894494763168e+00
2.764333167076110840e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.242499894494763168e+00
2.764653398990631104e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.242499894494763168e+00
2.764972448348999023e+02, 4.130000000000000000e+02, 6.760000000000000000e+02, 1.242499894494763168e+00
2.765291917324066162e+02, 4.130000000000000000e+02, 6.760000000000000000e+02, 1.242499894494763168e+00
2.765605428218841553e+02, 4.130000000000000000e+02, 6.760000000000000000e+02, 1.242499894494763168e+00
2.765932059288024902e+02, 4.130000000000000000e+02, 6.760000000000000000e+02, 1.242499894494763168e+00
2.766248986721038818e+02, 4.130000000000000000e+02, 6.760000000000000000e+02, 1.242499894494763168e+00
2.766573338508605957e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.242499894494763168e+00
2.766890649795532227e+02, 4.130000000000000000e+02, 6.760000000000000000e+02, 1.242499894494763168e+00
2.767211258411407471e+02, 4.130000000000000000e+02, 6.760000000000000000e+02, 1.242499894494763168e+00
2.767533318996429443e+02, 4.130000000000000000e+02, 6.760000000000000000e+02, 1.244070690821558189e+00
2.767854096889495850e+02, 4.130000000000000000e+02, 6.760000000000000000e+02, 1.242499894494763168e+00
2.768173508644104004e+02, 4.130000000000000000e+02, 6.770000000000000000e+02, 1.237787505514378550e+00
2.768492579460144043e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.099557428756427591e+00
2.768810207843780518e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.019446816089887964e+00
2.769132118225097656e+02, 3.620000000000000000e+02, 6.570000000000000000e+02, 1.005309649148733886e+00
2.769452159404754639e+02, 3.230000000000000000e+02, 6.160000000000000000e+02, 1.003738852821938865e+00
2.769772386550903320e+02, 3.100000000000000000e+02, 5.950000000000000000e+02, 1.003738852821938865e+00
2.770092380046844482e+02, 3.120000000000000000e+02, 5.980000000000000000e+02, 1.003738852821938865e+00
2.770411458015441895e+02, 3.280000000000000000e+02, 6.200000000000000000e+02, 1.003738852821938865e+00
2.770729289054870605e+02, 3.510000000000000000e+02, 6.470000000000000000e+02, 1.002168056495144066e+00
2.771048748493194580e+02, 3.510000000000000000e+02, 6.470000000000000000e+02, 1.003738852821938865e+00
2.771370439529418945e+02, 3.510000000000000000e+02, 6.470000000000000000e+02, 1.002168056495144066e+00
2.771690988540649414e+02, 3.520000000000000000e+02, 6.470000000000000000e+02, 1.003738852821938865e+00
2.772011277675628662e+02, 3.510000000000000000e+02, 6.470000000000000000e+02, 1.002168056495144066e+00
2.772332708835601807e+02, 3.510000000000000000e+02, 6.470000000000000000e+02, 1.002168056495144066e+00
2.772651939392089844e+02, 3.520000000000000000e+02, 6.470000000000000000e+02, 1.002168056495144066e+00
2.772973377704620361e+02, 3.520000000000000000e+02, 6.470000000000000000e+02, 1.002168056495144066e+00
2.773288786411285400e+02, 3.510000000000000000e+02, 6.470000000000000000e+02, 1.002168056495144066e+00
2.773613660335540771e+02, 3.520000000000000000e+02, 6.470000000000000000e+02, 1.003738852821938865e+00
2.773932867050170898e+02, 3.520000000000000000e+02, 6.470000000000000000e+02, 1.002168056495144066e+00
2.774252438545227051e+02, 3.510000000000000000e+02, 6.470000000000000000e+02, 1.002168056495144066e+00
2.774575269222259521e+02, 3.520000000000000000e+02, 6.470000000000000000e+02, 1.002168056495144066e+00
2.774895648956298828e+02, 3.520000000000000000e+02, 6.470000000000000000e+02, 1.002168056495144066e+00
2.775213868618011475e+02, 3.520000000000000000e+02, 6.470000000000000000e+02, 1.003738852821938865e+00
2.775530307292938232e+02, 3.510000000000000000e+02, 6.460000000000000000e+02, 1.002168056495144066e+00
2.775851888656616211e+02, 3.520000000000000000e+02, 6.470000000000000000e+02, 1.002168056495144066e+00
2.776175768375396729e+02, 3.510000000000000000e+02, 6.470000000000000000e+02, 1.008451241802323706e+00
2.776493775844573975e+02, 3.510000000000000000e+02, 6.470000000000000000e+02, 1.141968929579889824e+00
2.776812608242034912e+02, 3.520000000000000000e+02, 6.470000000000000000e+02, 1.212654764285660214e+00
2.777129538059234619e+02, 3.620000000000000000e+02, 6.550000000000000000e+02, 1.223650338573224472e+00
2.777452359199523926e+02, 3.850000000000000000e+02, 6.660000000000000000e+02, 1.223650338573224472e+00
2.777772538661956787e+02, 4.100000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.778090937137603760e+02, 4.110000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.778409488201141357e+02, 4.110000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.778729846477508545e+02, 4.110000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.779049158096313477e+02, 4.110000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.779367568492889404e+02, 4.110000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.779694216251373291e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.780007429122924805e+02, 4.110000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.780331788063049316e+02, 4.110000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.780650868415832520e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.780968666076660156e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.781291840076446533e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.781609787940979004e+02, 4.110000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.781928458213806152e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.782249798774719238e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.782571418285369873e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.782891807556152344e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.783212966918945312e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.783532958030700684e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.783850448131561279e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.223650338573224472e+00
2.784169080257415771e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.220508745919634652e+00
2.784490928649902344e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.046150353645401099e+00
2.784809339046478271e+02, 4.110000000000000000e+02, 6.760000000000000000e+02, 8.168140899333462546e-01
2.785127758979797363e+02, 3.440000000000000000e+02, 6.390000000000000000e+02, 6.785840131753952953e-01
2.785449819564819336e+02, 2.950000000000000000e+02, 5.690000000000000000e+02, 6.503096792930871395e-01
2.785765669345855713e+02, 2.740000000000000000e+02, 5.200000000000000000e+02, 6.487388829662922296e-01
2.786092758178710938e+02, 2.700000000000000000e+02, 5.080000000000000000e+02, 6.487388829662922296e-01
2.786407277584075928e+02, 2.760000000000000000e+02, 5.240000000000000000e+02, 6.487388829662922296e-01
2.786725268363952637e+02, 2.800000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.787049677371978760e+02, 2.790000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.787369878292083740e+02, 2.790000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.787690868377685547e+02, 2.790000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.788011188507080078e+02, 2.790000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.788328347206115723e+02, 2.800000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.788648197650909424e+02, 2.800000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.788970897197723389e+02, 2.800000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.789289999008178711e+02, 2.800000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.789611408710479736e+02, 2.800000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.789934079647064209e+02, 2.800000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.790248887538909912e+02, 2.800000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.790570669174194336e+02, 2.800000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.790891027450561523e+02, 2.800000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.791212828159332275e+02, 2.800000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.791531436443328857e+02, 2.800000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.791850097179412842e+02, 2.800000000000000000e+02, 5.370000000000000000e+02, 6.487388829662922296e-01
2.792173607349395752e+02, 2.800000000000000000e+02, 5.370000000000000000e+02, 6.628760499074463075e-01
